Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sun Oct 23 02:12:42 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 02:13:46 2022,Master Bedroom,73.17500000000001,0,Main Floor,73.17500000000001,0,Upper Floor,73.625,0
Sun Oct 23 02:14:50 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:15:54 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:16:59 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:18:03 2022,Master Bedroom,73.0616,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:19:07 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:20:11 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:21:16 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:22:20 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:23:24 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.4,0
Sun Oct 23 02:24:28 2022,Master Bedroom,72.95,0,Main Floor,72.95,0,Upper Floor,73.5116,0
Sun Oct 23 02:25:32 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:26:37 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:27:41 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:28:45 2022,Master Bedroom,72.95,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
Sun Oct 23 02:29:49 2022,Master Bedroom,73.0616,0,Main Floor,73.0616,0,Upper Floor,73.5116,0
