Time,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status,Zone Name,Zone Temp (f),Status
Sat Dec 31 23:44:16 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:44:27 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:44:37 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:44:48 2022,Master Bedroom,55.961600000000004,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:44:58 2022,Master Bedroom,55.85,0,Main Floor,55.736599999999996,0,Upper Floor,56.41160000000001,0
Sat Dec 31 23:45:09 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:45:19 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:45:30 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:45:40 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:45:51 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:46:01 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:46:11 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:46:22 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:46:32 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:46:43 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:46:53 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:47:04 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:47:14 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:47:25 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:47:35 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:47:45 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.525000000000006,1
Sat Dec 31 23:47:56 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.85,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:06 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:17 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:27 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:38 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:48 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:48:59 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:49:09 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:49:19 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:49:30 2022,Master Bedroom,55.961600000000004,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
Sat Dec 31 23:49:40 2022,Master Bedroom,55.85,1,Main Floor,55.736599999999996,1,Upper Floor,56.41160000000001,1
